subs,vmul.f64,vcvt.f64.s32,bne.n,subs,ldr.w,cmp,mov,vaddmi.f64,uxth,bne.n,vmov,bne.n,lsrs
mov,vstmia,vdiv.f64,vcmp.f64,str,mov,vcvt.f64.s32,mov,vmul.f64,lsrs,add,strd,eor.w,stmdb
cmp,cmp,vcvt.f64.s32,vmrs,ldr,lsrs,vmul.f64,bge.n,bmi.n,uxth,vldr,vadd.f64,movs,lsrs
bne.n,vmul.f64,vdiv.f64,bne.n,str,orr.w,vdiv.f64,adds,vmov.f64,lsrs,mov,bne.n,adds,and.w
adds,bne.n,vcvt.f64.s32,vsub.f64,ldr,strb.w,vadd.f64,mov,vcmpe.f64,mla,vldmdb,bl,mov,and.w
pop,vldmia,vadd.f64,vcmp.f64,str,lsrs,beq.n,adc.w,vmrs,mla,cmp,push,eor.w,and.w
subs,vmul.f64,vdiv.f64,vmrs,ldr,ldr.w,vsub.f64,cmp,it,pop,vadd.f64,movw,eor.w,eor.w
mov,vmul.f64,vsub.f64,bne.n,str,orr.w,vabs.f64,sbcs.w,vnegmi.f64,str,bne.n,movt,eor.w,and.w
cmp,vstmia,vadd.f64,vcmp.f64,ldr,ldr,vcmpe.f64,mov,bmi.n,add.w,vldmdb,movw,eor.w,eor.w
bne.n,cmp,vsub.f64,vmrs,str,strb,vmov.f64,mov,vcmpe.f64,str,cmp,movw,adds,and.w
adds,vmul.f64,vadd.f64,bne.n,str,lsrs,vmrs,mov,vmrs,bx,vadd.f64,movs,adc.w,and.w
pop,bne.n,vsub.f64,vsub.f64,str,orr.w,bgt.n,bge.n,ite,eor.w,bne.n,ldr,adds,mov.w
subs,vldmia,vadd.f64,vcmp.f64,bl,strb.w,vmov,adds,vsubgt.f64,bl,vldmdb,ldr,adcs,and.w
mov,vmul.f64,vsub.f64,vmrs,push,ldr.w,adds,mov,vcmpe.f64,movw,cmp,uxth,cmp.w,orr.w
cmp,vmul.f64,beq.n,beq.n,cmp,lsrs,cmp,adc.w,vaddle.f64,movt,vadd.f64,lsrs,bne.n,eor.w
bne.n,vstmia,vsub.f64,vcmp.f64,sub,lsrs,vcvt.f64.s32,cmp,vmrs,push,bne.n,uxth,eor.w,and.w
adds,cmp,vabs.f64,vmrs,ldrh.w,lsrs,vmul.f64,sbcs.w,vadd.f64,movw,vldmdb,lsrs,movs,and.w
pop,vmul.f64,vcmpe.f64,it,ldrb.w,strb.w,vdiv.f64,mov,it,ldmia.w,cmp,mla,adds,eor.w
subs,bne.n,vmov.f64,bne.n,bgt.n,ldr,vadd.f64,mov,bmi.n,movw,vadd.f64,mla,mov,eor.w
mov,ldr,vmrs,vmov.f64,ldr,ldr.w,beq.n,mov,vmovmi.f64,uxth,bne.n,uxth.w,eor.w,and.w
cmp,add.w,bgt.n,vmoveq.f64,subs,strb,vsub.f64,bge.n,vcmpe.f64,lsrs,vldmdb,lsrs,eor.w,eors
bne.n,mov,vmov,bx,str,strb.w,vabs.f64,adds,vmrs,uxth,cmp,add.w,eor.w,eors
adds,vldr,adds,vmov.f64,ldr,add.w,vcmpe.f64,mov,it,lsrs,vadd.f64,mla,eor.w,orr.w
pop,add,adds,vmov.f64,str,cmp.w,vmov.f64,adc.w,bmi.n,mla,bne.n,uxth,adds,and.w
subs,vldr,vmov,vmov.f64,ldr,bne.n,vmrs,cmp,vmovmi.f64,mla,vldmdb,lsrs,adc.w,eor.w
mov,vldr,adds,vmov.f64,str,uxth,bgt.n,sbcs.w,vcmpe.f64,pop,cmp,mla,adds,eor.w
cmp,vadd.f64,vmov,vmov.f64,ldr,lsrs,vmov,mov,ldr,str,vadd.f64,mov,adcs,orr.w
bne.n,vsub.f64,adds,vmov.f64,str,uxth,adds,mov,add,add.w,bne.n,str,cmp.w,eors
adds,vsub.f64,vmov,bl,ldr,lsrs,cmp,mov,vldr,str,vldr,add.w,bne.n,and.w
pop,vstmia,adds,vmov.f64,str,mla,vcvt.f64.s32,bge.n,ldr,bx,vsub.f64,orr.w,eor.w,orr.w
subs,cmp,vcvt.f64.s32,vpush,str,mov.w,vmul.f64,adds,vmrs,vmul.f32,vldr,str,movs,and.w
mov,vadd.f64,vmov,vmul.f64,str,mla,vdiv.f64,mov,it,add,vmov,mov,adds,orr.w
cmp,bne.n,adds,vmul.f64,bl,ldr.w,vadd.f64,adc.w,vsubgt.f64,bl,ldr,pop,mov,orr.w
bne.n,vldr,vmov,vmul.f64,push,lsrs,beq.n,cmp,add,movw,movw,bl,eor.w,ldmia.w
adds,vadd.f64,mov,vmul.f64,cmp,uxth,vsub.f64,sbcs.w,vldr,movt,movt,orrs.w,eor.w,mov.w
pop,vsub.f64,vmov,vsub.f64,sub,add.w,vabs.f64,mov,it,push,ldr,it,eor.w,orr.w
subs,vsub.f64,adds,vcmp.f64,ldrh.w,mla,vcmpe.f64,mov,vadd.f64,movw,add,push,eor.w,mov
mov,vstmia,adds,vadd.f64,ldrb.w,lsrs,vmov.f64,mov,vldrle,ldmia.w,vldr,moveq.w,adds,and.w
cmp,cmp,vmov,vmrs,bgt.n,uxth,vmrs,bge.n,vadd.f64,movw,add,b.n,adc.w,bl
bne.n,vadd.f64,cmp,bne.n,ldr,mov.w,bgt.n,adds,vadd.f64,uxth,mov,mov.w,adds,lsrs
adds,bne.n,vdiv.f64,vcmp.f64,subs,mov.w,vmov,mov,vadd.f64,lsrs,vadd.f64,add.w,adcs,lsrs
pop,vldr,vcvt.f64.s32,vmrs,str,mla,adds,adc.w,vmla.f64,uxth,vldr,movs.w,cmp.w,stmdb
subs,vadd.f64,vdiv.f64,beq.n,ldr,mov.w,cmp,cmp,vadd.f64,lsrs,vadd.f64,beq.w,bne.n,lsrs
mov,vsub.f64,vcvt.f64.s32,vsub.f64,str,mov,vcvt.f64.s32,sbcs.w,vadd.f64,mla,vldr,mov.w,eor.w,and.w
cmp,vsub.f64,vdiv.f64,vcmp.f64,ldr,add.w,vmul.f64,mov,vsub.f64,mla,ubfx,movs.w,movs,and.w
bne.n,vstmia,vcvt.f64.s32,vmrs,str,orr.w,vdiv.f64,mov,vadd.f64,pop,sub.w,it,adds,and.w
adds,cmp,vdiv.f64,bne.w,ldr,ldr,vadd.f64,mov,vadd.f64,str,smull,addne,mov,eor.w
pop,vadd.f64,vcvt.f64.s32,vcmp.f64,str,strb,beq.n,bge.n,vcmp.f64,add.w,asrs,movs.w,eor.w,and.w
subs,bne.n,vdiv.f64,vmrs,ldr,lsrs,vsub.f64,adds,vmrs,str,ldrd,it,eor.w,eor.w
mov,add,vcvt.f64.s32,bne.w,str,orr.w,vabs.f64,mov,beq.w,bx,vadd.f64,addne,eor.w,and.w
cmp,vldr,vdiv.f64,vsub.f64,str,strb.w,vcmpe.f64,adc.w,add.w,vadd.f32,rsb,add.w,eor.w,and.w
bne.n,mov,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov.f64,cmp,add.w,umull,bic.w,rsb,adds,mov.w
adds,vldmdb,vdiv.f64,vmrs,bl,mov,vmrs,sbcs.w,vpop,subs,add.w,lsl.w,adc.w,and.w
pop,cmp,vcvt.f64.s32,bne.w,push,lsrs,bgt.n,mov,pop,add.w,add.w,lsr.w,adds,orr.w
subs,vadd.f64,vadd.f64,vcmp.f64,cmp,orr.w,bx,mov,vadd.f64,lsrs,sub.w,lsl.w,adcs,eor.w
mov,bne.n,vdiv.f64,vmrs,sub,strb.w,ldrd,mov,vcmpe.f64,orr.w,vmov,orr.w,cmp.w,and.w
cmp,vldmdb,vsub.f64,bne.w,ldrh.w,lsrs,ldrb.w,bge.n,vmov.f64,rsb,vadd.f64,lsr.w,bne.n,and.w
bne.n,cmp,vadd.f64,movs,ldrb.w,ldr.w,adds,adds,vmrs,umull,vldr,add,eor.w,eor.w
adds,vadd.f64,vsub.f64,vsub.f64,bgt.n,orr.w,adc.w,mov,vsub.f64,blx,vsub.f64,b.n,movs,eor.w
pop,bne.n,vadd.f64,vcmp.f64,ldr,ldr,strd,adc.w,vmov.f64,add,vadd.f64,cmp.w,adds,and.w
subs,vldmdb,vsub.f64,vmrs,subs,strb,cmp,cmp,bmi.n,add,vldr,bcc.n,mov,eors
mov,cmp,vadd.f64,vcmp.f64,str,lsrs,beq.n,sbcs.w,vsub.f64,ldr,vsub.f64,cmp.w,eor.w,eors
cmp,vadd.f64,vsub.f64,ite,ldr,orr.w,orrs.w,mov,vabs.f64,vmov,vadd.f64,bcc.n,eor.w,orr.w
bne.n,bne.n,beq.n,movne,str,strb.w,beq.n,mov,vcmpe.f64,movw,vadd.f64,cmp.w,eor.w,and.w
adds,vldmdb,vsub.f64,vmrs,ldr,ldr.w,cmp,mov,vmov.f64,movt,vadd.f64,it,eor.w,eor.w
pop,cmp,vabs.f64,bne.w,str,lsrs,it,bge.n,vmrs,vmov.f32,vadd.f64,adcs.w,adds,eor.w
subs,vadd.f64,vcmpe.f64,cmp,ldr,lsrs,cmpeq,adds,ble.n,push,vsub.f64,adceq.w,adc.w,orr.w
mov,bne.n,vmov.f64,bne.w,str,lsrs,bcc.n,mov,vdiv.f64,sub,vsub.f64,orr.w,adds,eors
cmp,vldmdb,vmrs,vsub.f64,ldr,strb.w,mov,adc.w,vadd.f64,bic.w,vadd.f64,pop,adcs,and.w
bne.n,cmp,bgt.n,vcmp.f64,str,ldr,blx,cmp,blx,cmp,vsub.f64,subs,cmp.w,orr.w
adds,vadd.f64,vmov,vmrs,str,ldr.w,vmov.f64,sbcs.w,add,ble.n,vldmia,vmov,bne.n,and.w
pop,bne.n,adds,vcmp.f64,str,strb,movs,mov,add,cmp.w,vmul.f64,strd,eor.w,orr.w
subs,vldmdb,adds,ite,bl,strb.w,vldr,mov,ldr,blt.n,vmul.f64,vadd.f64,movs,orr.w
mov,cmp,vmov,movne,push,add.w,vmov.f64,mov,vcmp.f64,beq.n,vstmia,bne.n,adds,ldmia.w
cmp,vadd.f64,adds,vmrs,cmp,cmp.w,vmov.f64,bge.n,push,vsub.f32,cmp,bl,mov,adds
bne.n,bne.n,vmov,bne.n,sub,bne.n,vmov.f64,adds,vpush,add,vmul.f64,push,eor.w,cmp.w
adds,vldr,adds,cmp,ldrh.w,uxth,b.n,mov,ldr,pop,bne.n,movw,eor.w,orr.w
pop,vsub.f64,vmov,bne.n,ldrb.w,lsrs,vsub.f64,adc.w,vmov.f64,lsrs,vldmia,movt,eor.w,orr.w
subs,vldr,adds,cmp,bgt.n,uxth,vabs.f64,cmp,vmrs,bic.w,vmul.f64,movw,eor.w,add
mov,vmov,vcvt.f64.s32,bne.n,ldr,lsrs,vcmpe.f64,sbcs.w,add,bic.w,vmul.f64,movw,adds,bne.n
cmp,ldr,vmov,vsub.f64,subs,mla,vmov.f64,mov,bls.n,vsub.f32,vstmia,movs,adc.w,ubfx
bne.n,movw,adds,vcmp.f64,str,mov.w,vmrs,mov,vmov.f64,vmov.f32,cmp,ldr,adds,bl
adds,movt,vmov,vmrs,ldr,mla,bgt.n,mov,vpop,blx,vmul.f64,ldr,adcs,lsrs
pop,ldr,mov,bne.n,str,ldr.w,vmov,bge.n,ldmia.w,add,bne.n,uxth,cmp.w,lsrs
subs,add,vmov,vcmp.f64,ldr,lsrs,adds,adds,b.w,add,vldmia,lsrs,bne.n,stmdb
mov,vldr,adds,vmrs,str,uxth,cmp,mov,vmov,ldr,vmul.f64,uxth,eor.w,lsrs
cmp,add,adds,bne.n,ldr,add.w,vcvt.f64.s32,adc.w,push,vmov,vmul.f64,lsrs,movs,and.w
bne.n,mov,vmov,vsub.f64,str,mla,vmul.f64,cmp,vpush,movw,vstmia,mla,adds,and.w
adds,vadd.f64,cmp,vcmp.f64,ldr,lsrs,vdiv.f64,sbcs.w,vmov.f64,movt,cmp,mla,mov,and.w
pop,vldr,vdiv.f64,vmrs,str,uxth,vadd.f64,mov,subw,vmov.f32,vmul.f64,uxth.w,eor.w,eor.w
subs,vadd.f64,vcvt.f64.s32,bne.n,str,mov.w,beq.n,mov,cmp.w,push,bne.n,lsrs,eor.w,and.w
mov,vldr,vdiv.f64,vcmp.f64,str,mov.w,vsub.f64,mov,mov,sub,vldmia,add.w,eor.w,eor.w
cmp,ubfx,vcvt.f64.s32,vmrs,bl,mla,vabs.f64,bge.n,blt.w,bic.w,vmul.f64,mla,eor.w,and.w
bne.n,sub.w,vdiv.f64,bne.n,push,mov.w,vcmpe.f64,adds,movw,cmp,vmul.f64,uxth,adds,and.w
adds,smull,vcvt.f64.s32,vsub.f64,cmp,mov,vmov.f64,mov,movt,ble.n,vstmia,lsrs,adc.w,mov.w
pop,asrs,vdiv.f64,vcmp.f64,sub,add.w,vmrs,adc.w,cmp,cmp.w,cmp,mla,adds,and.w
subs,ldrd,vcvt.f64.s32,vmrs,ldrh.w,orr.w,bgt.n,cmp,it,blt.n,vmul.f64,mov,adcs,orr.w
mov,vadd.f64,vdiv.f64,bne.n,ldrb.w,ldr,vmov,sbcs.w,bgt.w,beq.n,bne.n,str,cmp.w,eor.w
cmp,rsb,vcvt.f64.s32,vcmp.f64,bgt.n,strb,adds,mov,movgt,vsub.f32,vldmia,add.w,bne.n,and.w
bne.n,bic.w,vdiv.f64,vmrs,ldr,lsrs,cmp,mov,ldr.w,add,vmul.f64,orr.w,eor.w,and.w
adds,add.w,vcvt.f64.s32,bne.n,subs,orr.w,vcvt.f64.s32,mov,add,pop,vmul.f64,str,movs,eor.w
pop,add.w,vdiv.f64,vsub.f64,str,strb.w,vmul.f64,bge.n,vldr,vsub.f32,vstmia,mov,adds,eor.w
subs,sub.w,vcvt.f64.s32,vcmp.f64,ldr,ldr.w,vdiv.f64,adds,vsub.f64,vmul.f32,cmp,pop,mov,and.w
mov,vmov,vadd.f64,vmrs,str,mov,vadd.f64,mov,vcmpe.f64,vmov.f32,vmul.f64,bl,eor.w,eors
cmp,vadd.f64,vdiv.f64,beq.n,ldr,lsrs,beq.n,adc.w,vmrs,blx,bne.n,orrs.w,eor.w,eors
bne.n,vldr,vsub.f64,vcmp.f64,str,orr.w,vsub.f64,cmp,it,add,vldmia,it,eor.w,orr.w
adds,vsub.f64,vadd.f64,vmrs,ldr,strb.w,vabs.f64,sbcs.w,bmi.n,add,vmul.f64,push,eor.w,and.w
pop,vadd.f64,vsub.f64,bne.n,str,lsrs,vcmpe.f64,mov,vmovmi.f64,ldr,vmul.f64,moveq.w,adds,eor.w
subs,vldr,vadd.f64,vpop,ldr,ldr.w,vmov.f64,mov,ldr.w,vmov,vstmia,b.n,adc.w,eor.w
mov,vsub.f64,vsub.f64,vmov.f64,str,orr.w,vmrs,mov,add,movw,cmp,mov.w,adds,orr.w
cmp,vadd.f64,vadd.f64,vmov.f64,str,ldr,bgt.n,bge.n,vldr,movt,vmul.f64,add.w,adcs,eors
bne.n,vadd.f64,vsub.f64,bx,str,strb,vmov,adds,vcmpe.f64,vmov.f32,bne.n,movs.w,cmp.w,and.w
adds,vadd.f64,beq.n,movs,bl,lsrs,adds,mov,vmrs,push,vldr,beq.w,bne.n,orr.w
pop,vadd.f64,vsub.f64,movt,push,orr.w,cmp,adc.w,ble.w,sub,vldr,mov.w,eor.w,and.w
subs,vsub.f64,vabs.f64,movs,cmp,strb.w,vcvt.f64.s32,cmp,ubfx,bic.w,vadd.f64,movs.w,movs,orr.w
mov,vsub.f64,vcmpe.f64,vmov,sub,ldr.w,vmul.f64,sbcs.w,asrs,cmp,vsub.f64,it,adds,orr.w
cmp,vadd.f64,vmov.f64,movs,ldrh.w,lsrs,vdiv.f64,mov,orr.w,ble.n,vsub.f64,addne,mov,ldmia.w
bne.n,vsub.f64,vmrs,movs,ldrb.w,lsrs,vadd.f64,mov,subw,cmp.w,vstmia,movs.w,eor.w,mov
adds,vldmia,bgt.n,vmov.f64,bgt.n,lsrs,beq.n,mov,orr.w,blt.n,cmp,it,eor.w,ubfx
pop,vmul.f64,vmov,vadd.f64,ldr,strb.w,vsub.f64,bge.n,adds,beq.n,vadd.f64,add.w,eor.w,bl
subs,vmul.f64,adds,vmov,subs,ldr,vabs.f64,adds,ldr.w,vsub.f32,bne.n,rsbne,eor.w,lsrs
mov,vstmia,adds,vmov.f64,str,ldr.w,vcmpe.f64,mov,vmov,add,vldr,lsl.w,adds,lsrs
cmp,cmp,vmov,vadd.f64,ldr,strb,vmov.f64,adc.w,add,pop,vadd.f64,lsr.w,adc.w,stmdb
bne.n,vmul.f64,adds,blx,str,strb.w,vmrs,cmp,vldr,subs,vsub.f64,lsl.w,adds,lsrs
adds,bne.n,vmov,add,ldr,add.w,bgt.n,sbcs.w,vcmpe.f64,vdiv.f32,vsub.f64,orr.w,adcs,and.w
pop,vldmia,adds,add,str,cmp.w,vmov,mov,vmrs,bne.n,vstmia,lsr.w,cmp.w,and.w
subs,vmul.f64,vmov,ldr,ldr,bne.n,adds,mov,bgt.w,vadd.f32,cmp,add,bne.n,and.w
mov,vmul.f64,adds,push,str,uxth,cmp,mov,ldr.w,add,vadd.f64,b.n,eor.w,eor.w
cmp,vstmia,vcvt.f64.s32,vpush,ldr,lsrs,vcvt.f64.s32,bge.n,vmov.f64,eors,bne.n,cmp.w,movs,and.w
bne.n,cmp,vmov,sub,str,uxth,vmul.f64,adds,ldr.w,movw,vldr,bcc.n,adds,eor.w
adds,vmul.f64,adds,vmov.f64,str,lsrs,vdiv.f64,mov,add,lsrs,vadd.f64,movs.w,mov,and.w
pop,bne.n,vmov,vmov.f64,str,mla,vadd.f64,adc.w,vldr,movt,vsub.f64,adcs,eor.w,and.w
subs,vldmia,mov,blx,bl,mov.w,beq.n,cmp,add,rsb,vsub.f64,adc.w,eor.w,mov.w
mov,vmul.f64,vmov,add,push,mla,vsub.f64,sbcs.w,ldr.w,eor.w,vstmia,tst.w,eor.w,and.w
cmp,vmul.f64,adds,add,cmp,ldr.w,vabs.f64,mov,vadd.f64,mvns,cmp,sub.w,eor.w,orr.w
bne.n,vstmia,adds,ldr,sub,lsrs,vcmpe.f64,mov,add.w,add.w,vadd.f64,bne.n,adds,eor.w
adds,cmp,vmov,vmov,ldrh.w,uxth,vmov.f64,mov,vmov,rsb,bne.n,cmp.w,adc.w,and.w
pop,vmul.f64,cmp,and.w,ldrb.w,add.w,vmrs,bge.n,add,adds,vldr,it,adds,and.w
subs,bne.n,vdiv.f64,bx,bgt.n,mla,bgt.n,adds,vmov,sub.w,vldmdb,adcs.w,adcs,eor.w
mov,vldmia,vcvt.f64.s32,vmov.f64,ldr,lsrs,vmov,mov,ldr.w,umull,cmp,adceq.w,cmp.w,eor.w
cmp,vmul.f64,vdiv.f64,mov,subs,uxth,adds,adc.w,vcvt.f64.s32,vmul.f32,vadd.f64,orr.w,bne.n,and.w
bne.n,vmul.f64,vcvt.f64.s32,bl,str,mov.w,cmp,cmp,add,umull,bne.n,pop,eor.w,eors
adds,vstmia,vdiv.f64,vmov,ldr,mov.w,vcvt.f64.s32,sbcs.w,vldr,lsrs,vldmdb,subs,movs,eors
pop,cmp,vcvt.f64.s32,push,str,mla,vmul.f64,mov,ldr.w,lsls,cmp,vmov,adds,orr.w
subs,vmul.f64,vdiv.f64,movs,ldr,mov.w,vdiv.f64,mov,add,orr.w,vadd.f64,strd,mov,and.w
mov,bne.n,vcvt.f64.s32,movt,str,mov,vadd.f64,mov,vldr,mov.w,bne.n,vadd.f64,eor.w,eor.w
cmp,vldmia,vdiv.f64,bic.w,ldr,add.w,beq.n,bge.n,ldr.w,mov.w,vldmdb,bne.n,eor.w,eor.w
bne.n,vmul.f64,vcvt.f64.s32,ubfx,str,orr.w,vsub.f64,adds,vstr,orr.w,cmp,bl,eor.w,orr.w
adds,vmul.f64,vdiv.f64,orrs,ldr,ldr,vabs.f64,mov,add,vsub.f32,vadd.f64,push,eor.w,eors
pop,vstmia,vcvt.f64.s32,lsrs,str,strb,vcmpe.f64,adc.w,vldr,vdiv.f32,bne.n,movw,adds,and.w
subs,cmp,vdiv.f64,lsls,str,lsrs,vmov.f64,cmp,ldr.w,vdiv.f32,vldmdb,movt,adc.w,orr.w
mov,vmul.f64,vcvt.f64.s32,orrs.w,str,orr.w,vmrs,sbcs.w,vmov.f64,vmov.f32,cmp,movw,adds,and.w
cmp,bne.n,vadd.f64,it,bl,strb.w,bgt.n,mov,vstr,vadd.f32,vadd.f64,movw,adcs,orr.w
bne.n,vldmia,vdiv.f64,bne.n,push,ldr.w,vmov,mov,vldr,blx,bne.n,movs,cmp.w,orr.w
mov,vmul.f64,vsub.f64,cbnz,cmp,mov,adds,mov,add,add,vldmdb,ldr,bne.n,ldmia.w
adds,vmul.f64,vadd.f64,cmp,sub,lsrs,cmp,bge.n,vldr,add,cmp,ldr,eor.w,mov
cmp,vstmia,vsub.f64,it,ldrh.w,orr.w,vcvt.f64.s32,adds,ldr.w,ldr,vadd.f64,uxth,movs,ubfx
beq.n,cmp,vadd.f64,bne.n,ldrb.w,strb.w,vmul.f64,mov,ldr.w,vmov,bne.n,lsrs,adds,bl
subs,vmul.f64,vsub.f64,rsbsne,bgt.n,lsrs,vdiv.f64,adc.w,add,movw,vldmdb,uxth,mov,lsrs
bl,bne.n,vadd.f64,it,ldr,ldr.w,vadd.f64,cmp,vldr,movt,cmp,lsrs,eor.w,lsrs
cbz,vldr,vsub.f64,movcc,subs,orr.w,beq.n,sbcs.w,add,vmov.f32,vadd.f64,mla,eor.w,stmdb
push,vldr,beq.n,b.n,str,ldr,vsub.f64,mov,addw,push,bne.n,mla,eor.w,lsrs
subs,vadd.f64,vsub.f64,pop,ldr,strb,vabs.f64,mov,ubfx,sub,vldr,uxth.w,eor.w,and.w
b.n,vsub.f64,vabs.f64,bx,str,lsrs,vcmpe.f64,mov,sub.w,bic.w,vsub.f64,lsrs,adds,and.w
adds,vsub.f64,vcmpe.f64,vmov.f64,ldr,orr.w,vmov.f64,bge.n,add.w,cmp,vldr,add.w,adc.w,and.w
cmp,vstmia,vmov.f64,mov,str,strb.w,vmrs,adds,vldr,ble.n,vadd.f64,mla,adds,eor.w
beq.n,cmp,vmrs,bl,ldr,ldr.w,bgt.n,mov,vmla.f64,cmp.w,vldr,uxth,adcs,and.w
subs,vadd.f64,bgt.n,vmov,str,lsrs,vmov,adc.w,add.w,blt.n,vadd.f64,lsrs,cmp.w,eor.w
bl,bne.n,vmov,push,ldr,lsrs,adds,cmp,vmov,beq.n,vadd.f64,mla,bne.n,and.w
cbz,vldr,adds,movs,str,lsrs,cmp,sbcs.w,vldr,vsub.f32,vldr,mov,eor.w,and.w
push,vadd.f64,adds,movt,str,strb.w,vcvt.f64.s32,mov,vldr,add,vsub.f64,str,movs,mov.w
subs,vsub.f64,vmov,bic.w,str,ldr,vmul.f64,mov,vmov,pop,vldr,add.w,adds,and.w
b.n,vsub.f64,adds,ubfx,bl,ldr.w,vdiv.f64,mov,vcvt.f64.s32,vadd.f32,vadd.f64,orr.w,mov,orr.w
adds,vstmia,vmov,orrs,push,strb,vadd.f64,bge.n,vcmpe.f64,vmul.f32,vldr,str,eor.w,eor.w
cmp,cmp,adds,lsrs,cmp,strb.w,beq.n,adds,vmrs,vadd.f32,vadd.f64,mov,eor.w,and.w
beq.n,vadd.f64,vmov,lsls,sub,add.w,vsub.f64,mov,ubfx,bl,vadd.f64,pop,eor.w,and.w
subs,bne.n,adds,orrs.w,ldrh.w,cmp.w,vabs.f64,adc.w,sub.w,movw,vsub.f64,bl,eor.w,eor.w
bl,vldr,vcvt.f64.s32,it,ldrb.w,bne.n,vcmpe.f64,cmp,vmov,movt,vadd.f64,orrs.w,adds,eor.w
cbz,vadd.f64,vmov,bne.n,bgt.n,uxth,vmov.f64,sbcs.w,add.w,push,vadd.f64,it,adc.w,and.w
push,vsub.f64,adds,cbnz,ldr,lsrs,vmrs,mov,add.w,movw,vadd.f64,push,adds,eors
subs,vsub.f64,vmov,cmp,subs,uxth,bgt.n,mov,vldr,ldmia.w,vsub.f64,moveq.w,adcs,eors
b.n,vstmia,mov,it,str,lsrs,vmov,mov,vstr,movw,vsub.f64,b.n,cmp.w,orr.w
adds,cmp,vmov,bne.n,ldr,mla,adds,bge.n,vcvt.f64.s32,uxth,vsub.f64,mov.w,bne.n,and.w
cmp,vadd.f64,adds,rsbsne,str,mov.w,cmp,adds,vldr,lsrs,vcmpe.f64,add.w,eor.w,eor.w
beq.n,bne.n,adds,it,ldr,mla,vcvt.f64.s32,mov,vldr,uxth,vadd.f64,movs.w,movs,eor.w
subs,vldr,vmov,movcc,str,ldr.w,vmul.f64,adc.w,vldr,lsrs,vmrs,beq.w,adds,orr.w
bl,vldmdb,cmp,b.n,ldr,lsrs,vdiv.f64,cmp,vmla.f64,mla,vadd.f64,mov.w,mov,eors
cbz,cmp,vdiv.f64,pop,str,uxth,vadd.f64,sbcs.w,vldr,mla,vadd.f64,movs.w,eor.w,and.w
push,vadd.f64,vcvt.f64.s32,bx,ldr,add.w,beq.n,mov,vmov.f64,pop,it,it,eor.w,orr.w
subs,bne.n,vdiv.f64,vabs.f64,str,mla,vsub.f64,mov,vmov.f64,str,ble.n,addne,eor.w,and.w
b.n,vldmdb,vcvt.f64.s32,cmp,str,lsrs,vabs.f64,mov,vmla.f64,add.w,vmovle.f64,movs.w,eor.w,orr.w
adds,cmp,vdiv.f64,ble.w,str,uxth,vcmpe.f64,bge.n,vmul.f64,str,vcmpe.f64,it,adds,orr.w
cmp,vadd.f64,vcvt.f64.s32,beq.n,bl,mov.w,vmov.f64,adds,vmul.f64,bx,vmrs,addne,adc.w,ldmia.w
beq.n,bne.n,vdiv.f64,cmp,push,mov.w,vmrs,mov,vsub.f64,vmov.f32,it,add.w,adds,mov.w
subs,vldmdb,vcvt.f64.s32,beq.n,cmp,mla,bgt.n,adc.w,vmul.f64,vadd.f32,ble.n,rsb,adcs,orr.w
bl,cmp,vdiv.f64,vldr,sub,mov.w,vmov,cmp,vmla.f64,vdiv.f32,vmovle.f64,lsl.w,cmp.w,mov
cbz,vadd.f64,vcvt.f64.s32,vldr,ldrh.w,mov,adds,sbcs.w,vmul.f64,mul.w,vcmpe.f64,lsr.w,bne.n,and.w
push,bne.n,vdiv.f64,b.n,ldrb.w,add.w,cmp,mov,it,bl,vmov.f64,lsl.w,eor.w,bl
subs,vldmdb,vcvt.f64.s32,vmov.f64,bgt.n,orr.w,vcvt.f64.s32,mov,vmla.f64,movw,vmrs,orr.w,movs,lsrs
b.n,cmp,vdiv.f64,vmov.f64,ldr,ldr,vmul.f64,mov,vaddmi.f64,movt,ite,lsr.w,adds,lsrs
adds,vadd.f64,vcvt.f64.s32,add,subs,strb,vdiv.f64,bge.n,vmul.f64,push,vsubgt.f64,add,mov,stmdb
cmp,bne.n,vadd.f64,vpop,str,lsrs,vadd.f64,adds,bmi.n,movw,vcmpe.f64,b.n,eor.w,lsrs
beq.n,vldmdb,vdiv.f64,pop,ldr,orr.w,beq.n,mov,vmov.f64,ldmia.w,vaddle.f64,cmp.w,eor.w,and.w
subs,cmp,vsub.f64,vsub.f64,str,strb.w,vsub.f64,adc.w,vcmpe.f64,movw,vmrs,bcc.n,eor.w,and.w
bl,vadd.f64,vadd.f64,vsub.f64,ldr,ldr.w,vabs.f64,cmp,vmrs,uxth,bgt.n,cmp.w,eor.w,and.w
cbz,bne.n,vsub.f64,vmov.f64,str,mov,vcmpe.f64,sbcs.w,it,lsrs,vmov.f64,bcc.n,adds,eor.w
push,vldmdb,vadd.f64,vmov.f64,ldr,lsrs,vmov.f64,mov,bmi.n,uxth,vsub.f64,cmp.w,adc.w,and.w
subs,cmp,vsub.f64,blx,str,orr.w,vmrs,mov,vmovmi.f64,lsrs,vadd.f64,it,adds,eor.w
b.n,vadd.f64,vadd.f64,add,ldr,strb.w,bgt.n,mov,vcmpe.f64,mla,b.n,adcs.w,adcs,and.w
